id,course_id,start,end,course_type,category,interval
9273,course-v1:HIT+GO90801500+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,art,101 
9134,course-v1:TsinghuaX+70612463X+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,social science,101 
9279,course-v1:HIT+13GH16000700+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,education,101 
9100,course-v1:TsinghuaX+10800163X+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,art,101 
9167,course-v1:TsinghuaX+00690212X-2+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,history,101 
3623,course-v1:30700313_2015X+TYUST+2015_T2,2015/10/14 8:00,2016/1/22 23:30,0,,101 
9176,course-v1:TsinghuaX+00740123X+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,computer,101 
9127,course-v1:TsinghuaX+JRFX01+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,economics,101 
10967,course-v1:TsinghuaX+xidian20150001+2017_T1,2017/4/17 8:00,2017/7/26 23:30,0,,101 
9274,course-v1:MIL+MIL2016001+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,history,101 
9181,course-v1:TsinghuaX+00740043_2x+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,computer,101 
9166,course-v1:TsinghuaX+00690212X+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,history,101 
9090,course-v1:TsinghuaX+30806872X+2017_T1,2017/2/20 8:00,2017/5/31 23:30,0,art,101 
10965,course-v1:TJU+xidian4240001+2017_T1,2017/4/17 8:00,2017/7/26 23:30,0,,101 
9291,course-v1:TsinghuaX+80611322X+2017_T1,2017/2/20 10:00,2017/5/31 23:30,0,social science,101 
9289,course-v1:TsinghuaX+00680142X+2017_T1,2017/2/20 10:00,2017/5/31 23:00,0,philosophy,101 
2866,course-v1:MITx+15_671x+2015_T2,2015/9/11 12:00,2015/12/20 23:30,0,business,100 
9169,course-v1:TsinghuaX+TSINGHUA107+2017_T1,2017/2/20 19:00,2017/5/31 23:59,0,social science,100 
4375,course-v1:TsinghuaX+30640014X+2016_T1,2016/2/22 8:00,2016/6/1 12:00,0,foreign language,100 
7999,course-v1:TsinghuaX+30640014X+2016_2017,2016/2/22 8:00,2016/6/1 12:00,0,,100 
5845,course-v1:XJTUMOOC+CORE1504+2016_T2,2016/3/22 14:00,2016/6/30 18:00,0,,100 
9280,course-v1:ECNUx+2016001+2017_T1,2017/2/20 20:00,2017/5/31 23:30,0,art,100 
11689,course-v1:TsinghuaX+00690863X+sp,2017/6/1 8:00,,1,literature,
10657,course-v1:Microsoft+CLD231x+1T2017,2017/3/22 8:00,2017/6/30 8:00,0,,100 
11662,course-v1:TsinghuaX+10610183_2X+sp,2017/6/1 8:00,,1,social science,
7782,course-v1:NEU+CS102+2016_T2,2016/9/23 8:00,2017/1/1 0:00,0,,100 
7306,course-v1:gkdjxjy_TsinghuaX+AP000003X+2016_T2,2017/4/1 8:00,2017/7/10 0:00,0,,100 
9958,course-v1:Chongqinguniversity+MSE21202+2017-T1,2017/2/20 8:00,2017/5/30 23:30,0,,100 
10390,course-v1:JinanX+2017031002X+2017_T1,2017/3/28 8:00,2017/7/5 23:30,0,,100 
4580,course-v1:TsinghuaX+00460032X_1+2016_T1,2016/11/17 8:00,2017/2/24 23:30,0,social science,100 
7973,course-v1:MIL+MIL2016001+2016_T2,2016/10/24 8:00,2017/1/31 23:30,0,,100 
1555,course-v1:TsinghuaX+00720091X_2015_2+2015_T2,2015/10/13 9:00,2016/1/20 23:30,0,social science,100 
9312,course-v1:JNUX+07009156X+2017_T1,2017/3/1 8:00,2017/6/8 18:00,0,medicine,99 
9154,course-v1:TsinghuaX+10610224X+2017_T1,2017/2/20 19:00,2017/5/30 23:30,0,philosophy,99 
4362,course-v1:TsinghuaX+20740042X+2016_T1,2016/3/9 8:00,2016/6/16 12:00,0,computer,99 
5141,course-v1:singhuaX-yzu+20250103X+2016_T1,2016/2/25 0:00,2016/6/3 0:00,0,,99 
665,Sanyaxueyuan/MAYU2015001/2015_T1,2016/2/22 0:00,2016/5/30 23:30,0,,99 
6769,course-v1:TsinghuaX+70612463X+2016-T2,2016/9/5 8:00,2016/12/13 0:00,0,social science,99 
9858,course-v1:TsinghuaX+30130274X+2017_T1,2017/2/20 8:00,2017/5/30 0:00,0,engineering,99 
237,TsinghuaSEM/70510773/2014-2015学年秋季学期,2014/9/23 8:00,2014/12/31 0:00,0,,99 
9095,course-v1:TsinghuaX+10691113X+2017_T1,2017/2/20 8:00,2017/5/30 0:00,0,philosophy,99 
9150,course-v1:SCU+00011142+2017_T1,2017/2/20 8:00,2017/5/29 23:30,0,literature,99 
9120,course-v1:TsinghuaX+00510663X+2017_T1,2017/2/20 8:00,2017/5/29 23:30,0,economics,99 
12216,course-v1:FUDANx+ECON130080+2017_T2,2017/9/18 8:00,2017/12/25 23:30,0,economics,99 
7329,course-v1:CIE+JD_2017+sp,2016/8/1 8:00,,1,business,
12214,course-v1:FudanX+ECON13000701+2017_T2,2017/9/18 8:00,2017/12/25 23:30,0,economics,99 
12215,course-v1:FUDANx+ECON1300812+2017_T2,2017/9/18 8:00,2017/12/25 23:30,0,economics,99 
9987,course-v1:WellesleyX+ANTH207x+2017_T1,2017/3/15 8:00,2017/6/21 23:30,0,biology,99 
6763,course-v1:ZUEL+B0680090_2015_T2+2016-T2,2016/9/1 8:00,2016/12/8 23:30,0,economics,99 
9117,course-v1:TsinghuaX+80512073X+2017-T1,2017/3/3 8:00,2017/6/9 23:30,0,economics,99 
6765,course-v1:TsinghuaX+10610193X+2016_T2,2016/9/12 8:00,2016/12/19 23:30,0,philosophy,99 
10387,course-v1:JinanX+2017031001X+2017_T1,2017/4/8 8:00,2017/7/15 23:30,0,,99 
4277,course-v1:BIT+PHY1701702+sp,2016/8/1 8:00,,1,physics,
531,TsinghuaX/30640014_2015X/2015_T1,2015/4/13 9:00,2015/7/21 0:00,0,foreign language,99 
4403,course-v1:TsinghuaX+80611322X+2016_T2,2016/9/15 10:00,2016/12/23 0:00,0,social science,99 
8025,course-v1:TsinghuaX+TSINGHUA107+2016_2017,2016/4/18 19:00,2016/7/26 0:00,0,,98 
5778,course-v1:TsinghuaX+TSINGHUA107+2016_T1,2016/4/18 19:00,2016/7/26 0:00,0,social science,98 
5716,course-v1:swust_TsinghuaX+00740043X+2016_T1,2016/3/29 10:30,2016/7/5 14:30,0,,98 
6785,course-v1:TsinghuaX+80515522X+2016_T2,2016/9/12 20:00,2016/12/19 23:30,0,economics,98 
6525,course-v1:TsinghuaX_njupt+10610193X+2016_T1,2016/10/13 22:00,2017/1/20 0:00,0,,98 
808,TsinghuaX/10430896X/2016_T1,2016/3/15 8:00,2016/6/21 9:00,0,physics,98 
8318,course-v1:TsinghuaX+10430896X+2016_2017,2016/3/15 8:00,2016/6/21 9:00,0,,98 
9330,course-v1:TsinghuaX+00690863X_p2+sp,2016/9/1 8:00,,1,education,
9732,course-v1:MITx+20.305x_2+1T2017,2017/2/14 8:00,2017/5/23 8:00,0,,98 
10852,course-v1:MITx+18.01.2x+3T2017,2017/11/1 8:00,2018/2/7 8:00,0,,98 
9883,course-v1:TsinghuaX+40802842+2017_T1,2017/3/10 8:00,2017/6/16 0:00,0,,98 
7553,course-v1:ChongqingUniversity+CQUEDS20502+2016_T2,2016/3/7 8:00,2016/6/12 23:30,0,,98 
5673,course-v1:ChongqingUniversity+CQUEDS20502+2016_T1,2016/3/7 8:00,2016/6/12 23:30,0,,98 
9699,course-v1:MITx+6_041x+2017_T1,2017/3/15 8:00,2017/6/20 23:30,0,math,98 
9935,course-v1:CQU+CQU20027345+2017_T1,2017/2/20 8:00,2017/5/28 20:00,0,,98 
4441,course-v1:TsinghuaX+80140242X+2016_T2,2016/11/14 15:00,2017/2/20 0:00,0,engineering,97 
2904,course-v1:ECNUx+BIOL0031112013+2015_T2,2015/9/29 8:00,2016/1/4 15:00,0,biology,97 
8416,course-v1:TsinghuaX+80000901_1X+2016_2017,2013/10/10 23:30,2014/1/16 0:00,0,,97 
62,TsinghuaX/80000901_1X/_,2013/10/10 23:30,2014/1/16 0:00,0,history,97 
7998,course-v1:TsinghuaX+10620204X+2016_2017,2016/2/29 9:00,2016/6/5 9:00,0,,97 
1852,course-v1:TsinghuaX+10610204_2015X+2015_T2,2016/2/29 9:00,2016/6/5 9:00,0,,97 
11192,course-v1:CPVS+CPVS_YY001+2017_T2,2017/10/10 8:00,2018/1/15 8:00,0,,97 
7792,course-v1:SorbonneX+LL001x+2016_T3,2016/10/26 8:00,2017/1/31 8:00,0,,97 
8126,course-v1:HKUSTx+COMP102.2x+3T2016,2016/10/18 8:00,2017/1/23 8:00,0,,97 
4374,course-v1:TsinghuaX+10620204X+2016_T1,2016/2/29 9:00,2016/6/5 9:00,0,philosophy,97 
8127,course-v1:HKUSTx+COMP102.1x+3T2016,2016/10/18 8:00,2017/1/23 8:00,0,,97 
9360,course-v1:TsinghuaX+00690212X-2_p3+sp,2016/10/30 7:00,,1,literature,
2272,course-v1:TsinghuaX+SYJDS001+2015_T2,2016/9/19 0:00,2016/12/24 23:30,0,,97 
1442,course-v1:MITx+6_00_1x+2015_T1,2015/6/10 8:00,2015/9/15 0:00,0,computer,97 
4405,course-v1:TsinghuaX+80000522X+2016_T2,2016/9/26 8:00,2017/1/1 0:00,0,engineering,97 
208,NTHU/MOOC_01_004/2014_T2,2014/9/15 8:00,2014/12/21 0:00,0,computer,97 
11004,course-v1:ChongqingU+IPG01002X+sp,2017/5/18 8:00,,1,math,
8731,course-v1:SDUx+00931800X_p2+sp,2016/12/31 8:00,,1,math,
507,TsinghuaX/60240013_2015X/2015_T1,2015/3/19 8:00,2015/6/24 0:00,0,math,97 
22,WellesleyX/ANTH207x/_,2016/9/20 8:00,2016/12/25 23:30,0,social science,97 
5284,course-v1:liaoningX+LNA20150000019+01,2016/3/6 8:00,2016/6/10 17:30,0,,96 
8755,course-v1:NBCCx+NBCC000301+_SP,2017/4/1 8:00,,1,social science,
9357,course-v1:TsinghuaX+00690212X_p3+sp,2016/8/1 8:00,,1,literature,
12260,course-v1:CAU+lzls_08112500x+2017_T2,2017/7/6 0:00,2017/10/10 0:00,0,,96 
153,Stanford/WomensHealth/2014_T1,2014/7/11 8:00,2014/10/15 8:00,0,social science,96 
9144,course-v1:SDUx+sd01020140+2017_T1,2017/2/20 8:00,,1,,
12016,course-v1:Microsoft+DAT227x+2T2017,2017/6/26 8:00,2017/9/30 8:00,0,,96 
5206,course-v1:ycitX+20440333+2016_T1,2016/2/1 0:00,2016/5/6 23:30,0,,96 
12261,course-v1:TsinghuaX+lzls_20740042X+2017_T2,2017/7/6 8:00,2017/10/10 0:00,0,,96 
6912,course-v1:Stanford+SciWrite+2016_T2,2016/9/20 8:00,2016/12/25 0:00,0,foreign language,96 
4607,course-v1:TsinghuaX+90640012X+2016_T1,2016/6/27 8:00,2016/10/1 0:00,0,foreign language,96 
11596,course-v1:UST+9000603153+sp,2017/6/1 8:00,,1,math,
8027,course-v1:TsinghuaX+90640012X+2016_2017,2016/6/27 8:00,2016/10/1 0:00,0,,96 
9618,course-v1:TsinghuaX+00460032X+2017_T1,2017/2/20 8:00,2017/5/26 23:30,0,environment,96 
8499,course-v1:UST+9000603153+2016_T2,2017/1/5 8:00,2017/4/10 23:30,0,,96 
6117,course-v1:TsinghuaX+02070251X+2016_T2,2016/10/10 8:00,2017/1/13 23:30,0,,96 
9085,course-v1:TsinghuaX+00040132X+2017_T1,2017/2/20 8:00,2017/5/26 23:30,0,art,96 
9096,course-v1:TsinghuaX+00670122X+2017_T1,2017/2/20 8:00,2017/5/26 23:30,0,art,96 
4564,course-v1:TsinghuaX+00720091X+2016_T1,2016/3/7 9:00,2016/6/11 0:00,0,social science,96 
9052,course-v1:TsinghuaX+80000822X+2017_T1,2017/2/20 8:30,2017/5/26 23:30,0,art,96 
8301,course-v1:TsinghuaX+00720091X+2016_2017,2016/3/7 9:00,2016/6/11 0:00,0,,96 
2070,course-v1:TsinghuaX+00510663X+2015_T2,2015/10/12 12:00,2016/1/16 0:00,0,business,96 
7495,course-v1:NEU+CS101+2016_T2,2016/9/27 8:00,2016/12/31 17:00,0,,95 
7943,course-v1:Microsoft+DEV220x+3T2016,2016/10/31 8:00,2017/2/3 8:00,0,,95 
7664,course-v1:CurtinX+HRIG2x+1T2017,2017/4/24 8:00,2017/7/28 8:00,0,,95 
6695,course-v1:TsinghuaX+20250064+2016_T2,2016/9/19 9:00,2016/12/23 9:00,0,engineering,95 
10179,course-v1:CurtinX+MKT3x+3T2017,2017/9/4 8:00,2017/12/8 8:00,0,,95 
7870,course-v1:PekingX+01139732x+3T2016,2016/9/27 8:00,2016/12/31 8:00,0,,95 
12107,course-v1:CurtinX+HRIG1x+2T2017,2017/7/17 8:00,2017/10/20 8:00,0,,95 
10656,course-v1:Microsoft+CLD235x+1T2017,2017/3/27 8:00,2017/6/30 8:00,0,,95 
11200,course-v1:Microsoft+INF215x+2T2017,2017/6/27 8:00,2017/9/30 8:00,0,,95 
7665,course-v1:CurtinX+HRIG3x+2T2017,2017/7/31 8:00,2017/11/3 8:00,0,,95 
2874,course-v1:TsinghuaX+01030132X+2015_T3,2015/10/12 8:00,2016/1/15 0:00,0,literature,95 
9088,course-v1:TsinghuaX+00612643X+2017_T1,2017/2/20 8:00,2017/5/26 0:00,0,history,95 
8422,course-v1:TsinghuaX+01030132X+2016_2017,2015/10/12 8:00,2016/1/15 0:00,0,,95 
5679,course-v1:TsinghuaX+80160132X+2016_T1,2016/3/7 8:00,2016/6/10 0:00,0,,95 
9356,course-v1:TsinghuaX+00690212X_p2+sp,2016/8/1 8:00,,1,literature,
6762,course-v1:TsinghuaX+01030132X+2016_T2,2016/9/1 8:00,2016/12/5 0:00,0,history,95 
8373,course-v1:TsinghuaX+00804723X+2016_2017,2016/5/30 8:00,2016/9/2 0:00,0,,95 
4605,course-v1:TsinghuaX+00804723X+2016_T1,2016/5/30 8:00,2016/9/2 0:00,0,art,95 
9896,course-v1:NBCC+NBCC2017001+sp,2017/4/10 8:00,,1,art,
9888,course-v1:TsinghuaX+00804723+2017_T1,2017/2/20 8:00,2017/5/26 0:00,0,,95 
477,ChengDuU/08460170/2015_T1,2016/8/29 8:00,2016/12/2 0:00,0,,95 
69,PekingX/01718330X/_,2013/10/20 8:30,2014/1/23 0:00,0,computer,95 
3679,course-v1:ZUEL+B0680090_2015_T2+2015_T2,2015/10/30 8:00,2016/2/1 23:30,0,economics,95 
9057,course-v1:pec+20220214X+2017-T1,2017/2/25 8:00,2017/5/30 23:30,0,,95 
10081,course-v1:ZUELX+B0601353+2017_T1,2017/3/14 8:00,2017/6/16 23:30,0,economics,95 
4509,course-v1:TsinghuaX+20140064_2X+2016_T1,2016/10/10 8:00,2017/1/12 23:30,0,engineering,95 
9256,course-v1:TsinghuaX+00612643X_p7+sp,2017/1/12 18:30,,1,,
9153,course-v1:TsinghuaX+10620204X+2017_T1,2017/2/20 8:00,2017/5/25 23:30,0,philosophy,95 
9102,course-v1:TsinghuaX+00720091X+2017_T1,2017/2/20 9:00,2017/5/26 0:00,0,education,95 
7616,course-v1:ncepubd+20740042X-9+2016_T2,2016/10/8 8:00,2017/1/10 15:00,0,,94 
70,TsinghuaX/20220332_2X/_,2014/2/24 0:00,2014/5/29 0:00,0,engineering,94 
7091,course-v1:TsinghuaX+40670633+2016_T2,2016/9/12 8:00,2016/12/15 8:00,0,,94 
11645,course-v1:Microsoft+DAT206x-JPN+1T2017,2017/4/28 8:00,2017/7/31 8:00,0,,94 
10336,course-v1:Microsoft+DAT222x+1T2017,2017/3/28 8:00,2017/6/30 8:00,0,,94 
7243,course-v1:TsinghuaX+10430896X+sp,2016/8/1 8:00,,1,physics,
7663,course-v1:CurtinX+HRIG1x+1T2017,2017/1/31 8:00,2017/5/5 8:00,0,,94 
6735,course-v1:MITx+6.008.1x+3T2016,2016/9/12 8:00,2016/12/15 8:00,0,,94 
10756,course-v1:DelftX+Calc001x+1T2017,2017/6/27 8:00,2017/9/29 8:00,0,,94 
2826,course-v1:NEU+CS110+2015_T2,2016/4/28 8:00,2016/7/31 1:30,0,,94 
11710,course-v1:KMUSTX+3102003+sp,2017/6/15 9:00,,1,computer,
2851,course-v1:neu+B150100011+201509,2015/9/28 8:00,2015/12/31 0:00,0,,94 
1860,course-v1:TsinghuaX+10421084_2015X+2015_T2,2017/4/1 8:00,2017/7/4 0:00,0,,94 
11949,course-v1:Tsinghua+cppsu_20150001+2017_T2,2017/6/5 8:00,2017/9/6 23:30,0,,94 
11954,course-v1:TsinghuaX+cppsu_Thu02016001+2017_T2,2017/6/5 8:00,2017/9/6 23:30,0,,94 
11952,course-v1:TsinghuaX+cppsu_60250101X+2017_T2,2017/6/5 8:00,2017/9/6 23:30,0,,94 
11950,course-v1:ustcX+cppsu_LB05203a+2017_T2,2017/6/5 8:00,2017/9/6 23:30,0,,94 
11951,course-v1:TsinghuaX+cppsu_THU201605X+2017_T2,2017/6/5 8:00,2017/9/6 23:30,0,,94 
557,TsinghuaX/10450034_1X/2015_T2,2015/11/2 8:00,2016/2/3 20:00,0,biology,94 
2812,course-v1:NEU+CS101+2015_T1,2015/9/28 8:00,2015/12/30 17:00,0,,93 
675,ENG/30640014X_2/2015_T1,2015/4/13 9:00,2015/7/15 12:00,0,,93 
9486,course-v1:MITx+JPAL102x+1T2017,2017/2/6 8:00,2017/5/10 8:00,0,,93 
8550,course-v1:MITx+11.132x_3+1T2017,2017/2/23 8:00,2017/5/27 8:00,0,,93 
206,ZUEL/B0680090/2014_T2,2014/9/30 8:00,2014/12/31 23:59,0,economics,93 
9698,course-v1:Stanfordx+SciWrite+2017_T1,2017/3/15 8:00,2017/6/15 23:30,0,foreign language,93 
11623,course-v1:Tsinghua+dbcj_20150001+2017_T1,2017/5/16 8:00,2017/8/16 23:30,0,education,93 
11617,course-v1:FUDANx+dbcj_ECON130007_01+2017_T1,2016/5/16 8:00,2016/8/16 23:30,0,,93 
8647,course-v1:TsinghuaX+00690242X_p1+sp,2016/12/1 8:00,,1,history,
12326,course-v1:xuetangX+testvpc_20161215X+2017_T2,2017/7/12 8:00,2017/10/12 23:30,0,,93 
11616,course-v1:TsinghuaX+dbcj_40510293X+2017_T1,2017/5/16 8:00,2017/8/16 23:30,0,,93 
12327,course-v1:Tsinghua+XD001+2017_T2,2017/8/1 8:00,2017/11/1 23:30,0,,93 
4267,course-v1:TsinghuaX+70800232X+sp,2015/9/1 8:00,,1,art,
11622,course-v1:TsinghuaX+dbcj_01510192X+2017_T1,2017/5/16 8:00,2017/8/16 23:30,0,,93 
11619,course-v1:NU+dbcj_14051301+2017_T1,2017/5/16 8:00,2017/8/16 23:30,0,,93 
11615,course-v1:xuetangX+dbcj_20161215X+2017_T1,2017/5/16 8:00,2017/8/16 23:30,0,,93 
4113,course-v1:Stanford+CS101+_,2016/2/29 10:00,2016/6/1 0:00,0,computer,93 
5731,course-v1:swust_TsinghuaX+20440333_2015X+2016_T1,2016/3/7 8:00,2016/6/7 22:00,0,,93 
525,TsinghuaX/10610193X/2015_T2,2015/4/13 12:00,2015/7/15 0:00,0,history,93 
6686,course-v1:TsinghuaX_sziit+AP000005X+2016_T2,2016/7/11 0:00,2016/10/11 8:00,0,,92 
5891,course-v1:bisu+090101121+2016_T1,2016/4/9 9:00,2016/7/10 10:00,0,,92 
10298,course-v1:TsinghuaX+yunnan00691153X+2017_T1,2017/3/6 0:00,2017/6/6 0:00,0,,92 
7186,course-v1:guangxi_TsinghuaX+10421075X+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
10623,course-v1:TsinghuaX+yunnan10610224X+2017_T1,2017/3/22 0:00,2017/6/22 0:00,0,,92 
8041,course-v1:yunnan_TsinghuaX+10450034_2X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
7130,course-v1:guangxi_SDUx+sd010201402+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
10576,course-v1:TsinghuaX+10610193X_07+2017_T1,2017/3/21 0:00,2017/6/21 0:00,0,,92 
5235,course-v1:VPC+00690092X+2016_T1,2016/3/1 0:00,2016/6/1 0:00,0,,92 
10371,course-v1:TsinghuaX+guangxi00691153X_1+2017_T1,2017/3/9 0:00,2017/6/9 0:00,0,,92 
11240,course-v1:TsinghuaX+80512073X+sp,2017/6/1 8:00,,1,,
8089,course-v1:yunnan_CIE+CIE2016003+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
8040,course-v1:yunnan_TsinghuaX+AP000005X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
6521,course-v1:CDU+cdu0628+2017_T1,2017/3/1 0:00,2017/6/1 0:00,0,,92 
10365,course-v1:TsinghuaX+guangxi10430494X_2015_2+2017_T1,2017/3/9 0:00,2017/6/9 0:00,0,,92 
3912,course-v1:xtkfq+15_390x_2015_T1+2015_T2,2015/11/5 0:00,2016/2/5 0:00,0,,92 
11026,course-v1:CPVS+CPVS_ZHJDCZSMD001+2017_T2,2017/10/15 8:00,2018/1/15 8:00,0,,92 
3924,course-v1:xtkfq+gx01640603_103138+2015_T2,2015/11/5 0:00,2016/2/5 0:00,0,,92 
8066,course-v1:yunnan_TsinghuaX+60250101X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
8478,course-v1:jlmu_TsinghuaX+THU00013X+2016_T2,2016/11/7 0:00,2017/2/7 0:00,0,,92 
8058,course-v1:yunnan_SDUx+00931800X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
8079,course-v1:yunnan_TsinghuaX+70800232X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
10361,course-v1:TsinghuaX+guangxi90640012X+2017_T1,2017/3/9 0:00,2017/6/9 0:00,0,,92 
8051,course-v1:yunnan_TsinghuaX+30670043X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
3926,course-v1:xtkfq+40670453X+2015_T2,2015/11/5 0:00,2016/2/5 0:00,0,,92 
11025,course-v1:CPVS+CPVS_ZHJDCLHCQ001+2017_T2,2017/10/15 8:00,2018/1/15 8:00,0,,92 
7193,course-v1:guangxi_SDUx+00931800X+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
11023,course-v1:CPVS+CPVS_SPYYYAQ001+2017_T2,2017/10/15 8:00,2018/1/15 8:00,0,,92 
10370,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,2017/3/9 0:00,2017/6/9 0:00,0,,92 
11024,course-v1:CPVS+CPVS_SNZS001+2017_T2,2017/10/15 8:00,2018/1/15 8:00,0,,92 
6940,course-v1:gxnun_TsinghuaX+THU00013X+2016_T2,2016/8/8 0:00,2016/11/8 0:00,0,,92 
3922,course-v1:xtkfq+00612642_2015X+2015_T2,2015/11/5 0:00,2016/2/5 0:00,0,,92 
6676,course-v1:TsinghuaX_sziit+20250103X+2016_T2,2016/7/11 0:00,2016/10/11 0:00,0,,92 
10577,course-v1:TsinghuaX+10610193X_08+2017_T1,2017/3/21 0:00,2017/6/21 0:00,0,,92 
7122,course-v1:guangxi_TsinghuaX+30670043X+2016_T2,2016/8/24 0:00,2016/11/24 0:00,0,,92 
8072,course-v1:yunnan_TsinghuaX+64100033X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
9568,course-v1:TsinghuaX+00680142X_p12+sp,2016/9/12 10:00,,1,,
8055,course-v1:yunnan_TsinghuaX+40510293X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
10422,course-v1:TsinghuaX+guangxi00740123X+2017_T1,2017/3/13 0:00,2017/6/13 0:00,0,,92 
6679,course-v1:TsinghuaX_sziit+20120143X+2016_T2,2016/7/11 0:00,2016/10/11 0:00,0,,92 
3921,course-v1:xtkfq+10800032_2015X+2015_T2,2015/11/5 0:00,2016/2/5 0:00,0,,92 
7175,course-v1:guangxi_TsinghuaX+10421145X+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
8122,course-v1:hbkjxy_TsinghuaX+THU00013X+2016_T2,2016/10/18 0:00,2017/1/18 0:00,0,,92 
10360,course-v1:TsinghuaX+guangxi10421084X+2017_T1,2017/3/9 0:00,2017/6/9 0:00,0,,92 
6704,course-v1:TsinghuaX_guangxi+00612642X+2016_T2,2016/7/12 0:00,2016/10/12 0:00,0,,92 
8064,course-v1:yunnan_TsinghuaX+10421145X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
11346,course-v1:ColumbiaX+CSMM.101x+2T2017_2,2017/7/29 8:00,2017/10/29 8:00,0,,92 
8069,course-v1:yunnan_TsinghuaX+30806872X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
10581,course-v1:TsinghuaX+10610193X_52313002_01+2017_T1,2017/3/21 0:00,2017/6/21 0:00,0,,92 
8363,course-v1:tjzd_TsinghuaX+30700313X+2016_T2,2016/11/4 0:00,2017/2/4 0:00,0,,92 
8049,course-v1:yunnan_TsinghuaX+30150153X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
8052,course-v1:yunnan_TsinghuaX+THU00013X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
6683,course-v1:HIT_sziit+13SD08000500+2016_T2,2016/7/11 0:00,2016/10/11 0:00,0,,92 
7137,course-v1:guangxi_TsinghuaX+10610224X+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
8368,course-v1:tjzd_SEU+00034237+2016_T2,2016/11/4 0:00,2017/2/4 0:00,0,,92 
6942,course-v1:gxnun_TsinghuaX+00690242X+2016_T2,2016/8/8 0:00,2016/11/8 0:00,0,,92 
10573,course-v1:TsinghuaX+10610193X_03+2017_T1,2017/3/21 0:00,2017/6/21 0:00,0,,92 
7131,course-v1:guangxi_FUDANx+ECON130007_01+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
10570,course-v1:TsinghuaX+10610193X_11+2017_T1,2017/3/21 0:00,2017/6/21 0:00,0,,92 
7173,course-v1:guangxi_TsinghuaX+AP000005X+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
10383,course-v1:TsinghuaX+guangxi02070251X+2017_T1,2017/3/10 0:00,2017/6/10 0:00,0,,92 
8075,course-v1:yunnan_TsinghuaX+00740123X+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
7200,course-v1:TsinghuaX+guangxi_10421102X+2016_T2,2016/8/25 0:00,2016/11/25 0:00,0,,92 
11174,course-v1:CPVS+CPVS_ZXYRS001+2017_T2,2017/10/15 8:00,2018/1/15 8:00,0,,92 
10363,course-v1:TsinghuaX+guangxi00691153X+2017_T1,2017/3/9 0:00,2017/6/9 0:00,0,,92 
8120,course-v1:hbkjxy_TsinghuaX+00510888X+2016_T2,2016/10/18 0:00,2017/1/18 0:00,0,,92 
6955,course-v1:gxlztc_MicrosoftX+Microsoft101+2016_T2,2016/8/9 0:00,2016/11/9 0:00,0,,92 
8475,course-v1:jlmu_TsinghuaX+00510663X+2016_T2,2016/11/7 0:00,2017/2/7 0:00,0,,92 
10368,course-v1:CAU+guangxi08112500x+2017_T1,2017/3/9 0:00,2017/6/9 0:00,0,,92 
1678,course-v1:HIT+CS101+2015_T2,2015/3/2 0:00,2015/6/2 0:00,0,,92 
10234,course-v1:TsinghuaX+guangxi00510133X+2017_T1,2017/3/1 0:00,2017/6/1 0:00,0,,92 
11097,course-v1:CPVS+CPVS_SKCC001+2017_T2,2017/5/31 8:00,2017/8/31 8:00,0,,92 
9460,course-v1:TsinghuaX+80000901X_p3+sp,2017/1/1 8:00,,1,history,
8057,course-v1:yunnan_SEU+00690803+2016_T2,2016/10/14 0:00,2017/1/14 0:00,0,,92 
