,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
8507,0,3,5,1,5,11,16,0,0,17,0,0,0,0,0,2,36,1,0,0,18
8508,4,22,22,4,27,12,6,8,0,7,1,0,0,0,0,6,70,0,3,2,35
8509,9,108,128,44,122,2,4,0,0,3,0,0,0,0,0,12,248,2,2,2,10
8510,42,50,54,9,49,6,9,0,0,3,5,0,0,0,0,2,107,0,0,0,61
8511,179,166,204,20,44,0,0,0,0,0,0,0,0,0,0,19,103,20,0,0,38
8512,80,161,159,31,131,12,4,0,0,10,0,1,5,0,0,4,225,3,21,0,133
8513,47,181,188,36,141,7,7,0,0,1,0,0,0,0,0,30,227,0,0,6,127
8514,0,27,40,15,21,9,3,0,0,6,0,0,0,0,0,0,61,1,0,0,5
8515,0,12,15,7,20,0,0,0,0,0,0,0,0,0,0,2,28,2,0,0,14
8516,0,0,6,0,6,9,8,7,0,10,0,0,0,0,0,4,31,1,6,12,19
8517,12,57,55,17,55,4,7,0,0,4,2,0,0,0,0,3,104,2,0,4,49
8518,6,69,102,35,108,2,0,3,0,0,0,0,0,0,0,2,123,2,0,0,65
8519,0,10,13,6,14,9,4,0,0,9,0,0,0,0,0,4,39,3,1,0,25
8520,2,81,98,29,82,5,3,0,0,1,1,0,0,0,0,3,193,0,2,2,86
8521,2,84,153,50,202,7,12,0,0,11,0,0,0,0,0,2,299,1,0,2,153
8522,0,74,95,33,78,12,8,0,0,11,0,0,0,0,0,2,167,2,0,0,104
8523,32,83,76,14,80,6,8,4,0,4,1,0,1,0,0,6,173,4,2,0,92
8524,9,76,77,22,57,11,11,1,0,7,4,0,0,0,0,8,153,1,0,0,88
8525,49,75,88,4,31,0,0,0,0,0,0,0,0,0,0,9,49,9,0,0,5
8526,4,68,78,26,60,10,6,0,0,7,0,0,0,0,0,16,163,2,4,2,75
8527,0,2,7,1,9,13,14,2,0,15,0,0,0,0,0,8,46,2,2,7,5
8528,51,91,83,9,67,7,5,0,0,2,0,0,0,0,0,2,115,0,2,0,61
8529,64,106,132,186,68,3,3,0,0,1,2,0,0,0,0,2,129,2,0,2,75
8530,0,39,42,22,46,2,0,0,0,0,0,0,0,0,0,4,84,2,0,0,51
8531,1,73,118,67,156,6,9,0,0,9,0,0,0,0,0,2,195,3,2,0,111
8532,3,108,104,50,129,5,8,0,0,6,4,0,0,0,0,24,258,2,2,16,5
8533,1,14,21,1,13,0,0,0,0,0,0,0,0,0,0,4,33,3,0,0,17
8534,8,69,72,14,57,2,0,0,0,1,0,0,0,0,0,11,108,4,2,0,59
8535,3,18,16,8,20,10,14,1,0,9,5,0,0,0,0,2,48,0,0,0,28
8536,0,12,13,6,19,11,0,15,0,7,4,0,0,0,0,8,34,0,0,2,20
8537,3,44,45,18,38,22,9,1,0,18,0,0,0,0,0,4,111,3,0,10,66
8538,6,110,104,31,102,5,3,0,0,2,0,0,0,0,0,5,178,2,0,5,76
8539,0,10,12,6,10,8,12,0,0,8,0,0,0,0,0,0,39,0,0,0,18
8540,6,35,37,12,27,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,29
8541,19,71,61,11,39,6,9,0,0,11,0,0,0,0,0,5,74,0,6,4,39
8542,3,64,74,35,61,4,6,2,0,3,1,0,0,0,0,14,113,0,8,9,74
8543,0,43,51,17,41,5,9,3,0,14,0,0,0,0,0,3,112,2,3,6,5
8544,4,40,60,17,53,3,2,1,0,0,0,0,0,0,0,17,96,11,0,0,51
8545,7,127,140,62,114,13,9,0,0,10,5,0,0,0,0,0,294,0,4,10,13
8546,4,34,30,14,28,4,6,0,0,4,0,0,0,0,0,2,94,2,4,6,44
8547,111,170,206,11,51,22,3,19,0,2,4,0,0,0,0,5,124,1,2,8,2
8548,15,53,52,9,86,1,2,0,0,0,0,0,0,0,0,2,88,2,0,0,49
8549,1,30,36,18,38,0,0,0,0,0,0,0,0,0,0,7,68,5,0,0,41
8550,0,97,90,32,101,10,11,0,0,9,1,0,0,0,0,0,158,0,2,7,78
8551,16,118,136,45,106,5,7,0,0,6,0,0,0,0,0,2,213,4,0,2,122
8552,0,0,3,0,10,3,12,0,0,6,6,0,0,0,0,6,46,2,10,2,22
8553,9,114,253,58,110,9,8,1,0,6,0,0,0,0,0,0,320,0,0,0,6
8554,10,67,67,34,75,1,1,0,0,0,0,0,0,0,0,6,153,2,0,0,37
8555,3,11,11,2,8,5,9,0,0,11,0,0,0,0,0,10,41,1,0,0,3
8556,17,20,20,6,20,29,12,0,0,9,7,0,0,0,0,0,71,0,6,6,43
8557,5,66,75,26,63,11,5,2,0,2,2,0,0,0,0,12,241,5,2,0,86
8558,3,9,12,1,10,16,20,1,0,8,8,0,0,0,0,17,75,2,2,0,38
8559,4,21,23,9,23,2,2,0,0,0,2,0,0,0,0,6,60,0,0,0,32
8560,0,83,60,48,75,1,3,0,0,4,0,0,0,0,0,7,139,1,0,0,45
8561,0,112,137,41,98,5,6,0,0,12,0,0,0,0,0,9,221,2,2,2,110
8562,1,108,145,70,178,17,9,0,0,10,5,0,0,0,0,8,246,0,10,10,144
8563,17,117,159,37,146,8,5,0,0,5,0,0,0,0,0,4,222,0,0,4,108
8564,4,47,49,5,42,0,2,0,0,0,0,0,1,0,0,2,73,2,1,0,35
8565,9,102,137,47,120,19,9,7,0,8,7,0,0,0,0,17,262,2,2,6,93
8566,22,178,200,53,149,22,8,0,0,15,2,0,0,0,0,9,276,6,12,12,29
8567,6,120,111,36,96,6,11,12,0,3,5,0,0,0,0,2,234,2,0,0,89
8568,3,44,64,13,41,0,0,0,0,0,0,0,0,0,0,4,70,2,0,2,30
8569,4,133,165,44,126,4,0,1,0,0,0,0,0,0,0,27,281,0,0,2,83
8570,2,21,17,9,22,0,4,1,0,2,0,0,0,0,0,6,47,1,0,0,26
8571,16,114,150,41,165,11,11,1,0,7,0,0,0,0,0,8,254,6,0,0,115
8572,4,57,89,41,122,3,4,1,0,4,0,0,0,0,0,16,198,5,3,2,13
8573,6,30,38,2,27,0,0,0,0,0,0,0,0,0,0,98,32,1,0,2,16
8574,40,38,35,3,18,7,19,1,0,5,8,0,0,0,0,8,89,0,0,13,4
8575,2,42,56,9,45,0,1,0,0,0,0,0,0,0,0,4,100,3,0,8,44
8576,35,130,126,35,109,11,13,2,0,7,2,0,0,0,0,0,189,0,0,10,90
8577,0,100,129,48,91,3,0,0,0,0,0,0,0,0,0,4,222,1,2,2,113
8578,3,60,109,25,69,2,2,0,0,3,0,0,0,0,0,0,154,0,0,0,76
8579,6,25,29,16,22,3,2,1,0,1,1,0,0,0,0,10,49,1,0,0,31
8580,0,75,85,24,67,1,7,0,0,7,0,0,0,0,0,7,129,2,0,2,59
8581,9,64,72,21,71,6,4,2,0,1,3,0,2,0,0,27,140,18,9,6,72
8582,10,45,60,25,47,2,0,0,0,1,1,0,0,0,0,4,100,1,0,0,56
8583,1,75,60,37,77,8,13,0,0,13,0,0,0,0,0,2,242,3,0,0,167
8584,8,20,20,6,17,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,16
8585,3,36,45,6,30,0,0,0,0,0,0,1,0,0,0,30,67,0,6,5,32
8586,2,63,54,24,69,6,12,0,0,13,0,0,0,0,0,0,131,0,0,2,39
8587,73,90,97,7,40,2,2,0,0,0,0,0,0,0,0,16,100,0,0,3,28
8588,0,59,58,25,51,9,3,4,0,4,1,0,0,0,0,2,120,0,0,2,70
8589,5,55,46,19,45,0,0,0,0,0,0,0,2,0,0,2,92,2,4,0,27
8590,49,82,83,12,31,1,1,1,0,0,0,0,0,0,0,4,78,0,1,0,32
8591,2,9,15,1,12,14,8,0,0,10,1,0,0,0,0,0,45,0,0,8,30
8592,2,8,12,0,8,16,9,2,0,19,3,0,0,0,0,7,39,0,0,2,3
8593,6,55,71,25,59,7,10,0,0,7,9,0,0,0,0,0,78,0,0,0,54
8594,0,0,0,0,2,11,6,0,0,6,10,0,0,0,0,2,43,2,0,10,23
8595,2,33,25,14,38,10,3,1,0,9,0,0,0,0,0,0,77,0,0,4,44
8596,7,122,118,66,118,7,13,3,0,9,1,0,0,0,0,20,319,0,0,6,54
8597,7,70,66,23,78,9,5,1,0,16,1,0,0,0,0,26,159,0,4,21,79
8598,0,34,68,11,47,0,0,0,0,0,0,0,0,0,0,6,104,0,0,0,48
8599,19,136,122,44,119,4,3,1,0,2,1,0,0,0,0,6,214,2,0,0,85
8600,4,24,32,9,29,0,0,0,0,0,0,0,0,0,0,15,61,0,0,2,14
8601,3,74,76,32,65,3,6,0,0,7,1,0,0,0,0,4,123,2,5,2,63
8602,4,15,22,2,28,1,1,2,0,1,0,0,0,0,0,22,51,0,8,0,4
8603,25,83,137,43,178,7,8,0,0,5,0,0,0,0,0,0,255,0,0,4,122
8604,3,64,73,44,116,3,4,1,0,6,1,0,0,0,0,12,117,8,2,0,53
8605,8,140,141,26,76,8,8,2,0,9,0,0,0,0,0,2,159,1,2,4,81
8606,8,138,164,45,120,0,0,0,0,0,0,0,0,0,0,6,236,2,0,0,121
8607,13,31,24,5,27,8,3,8,0,4,0,0,0,0,0,2,71,0,0,6,34
8608,10,126,161,36,136,0,2,0,0,0,0,0,0,0,0,26,254,6,0,0,105
8609,1,90,111,43,143,0,0,0,0,0,0,0,0,0,0,2,215,2,0,0,103
8610,0,54,63,25,60,0,0,0,0,0,0,0,0,0,0,2,103,4,0,0,62
8611,35,77,88,19,44,0,0,0,0,0,0,0,0,0,0,17,114,0,0,0,45
8612,2,18,18,5,22,0,0,0,0,0,0,0,0,0,0,4,33,2,0,0,17
8613,31,73,87,37,78,5,3,5,0,3,2,0,0,0,0,4,148,0,0,0,78
8614,0,62,35,95,51,5,1,0,0,1,1,0,0,0,0,6,127,3,11,1,68
8615,3,129,156,60,125,11,6,2,0,9,0,0,0,0,0,11,276,0,0,24,25
8616,7,67,70,10,39,13,6,1,0,7,0,0,0,0,0,4,86,2,0,4,49
8617,0,6,17,2,11,11,9,0,0,6,0,0,0,0,0,4,103,3,0,2,38
8618,1,21,18,11,31,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,18
8619,52,6,5,0,8,5,10,4,0,3,7,0,0,0,0,2,34,2,0,0,16
8620,0,72,77,23,65,3,9,0,0,0,1,0,0,0,0,0,165,1,0,7,92
8621,0,26,26,9,23,18,10,0,0,16,0,0,0,0,0,2,70,2,0,2,42
8622,0,78,113,34,93,5,17,0,0,6,1,0,0,0,0,10,201,1,0,0,110
8623,14,58,59,20,44,7,4,6,0,2,0,0,0,0,0,4,91,2,0,2,49
8624,0,26,29,3,20,0,0,0,0,0,0,0,0,0,0,4,41,2,2,0,11
8625,2,42,40,28,46,7,2,1,0,1,4,0,0,0,0,6,85,0,2,4,59
8626,47,116,111,11,33,12,11,1,0,6,7,0,0,0,0,8,87,1,2,2,66
8627,3,111,139,55,107,13,4,1,0,7,0,0,0,0,0,10,243,4,0,0,108
8628,8,21,26,12,24,1,0,0,0,1,0,0,0,0,0,15,47,2,2,0,27
8629,6,53,67,15,77,2,0,0,0,0,0,0,0,0,0,2,111,5,0,0,62
8630,16,67,70,3,8,1,0,0,0,1,0,0,0,0,0,8,21,0,0,0,13
8631,2,64,98,35,99,5,3,4,0,3,0,0,0,0,0,6,161,2,0,0,77
8632,1,15,27,2,36,3,2,0,0,1,0,0,0,0,0,15,98,1,2,8,41
8633,0,34,29,10,23,1,1,0,0,2,0,0,0,0,0,2,31,4,0,0,23
8634,0,18,19,3,26,0,0,0,0,0,0,0,0,0,0,3,54,6,0,0,24
8635,1,59,69,24,58,1,1,1,0,1,0,0,0,0,0,10,132,17,0,0,71
8636,1,76,88,30,72,8,7,1,0,6,0,0,0,0,0,2,199,0,0,10,4
8637,86,84,99,10,40,0,2,2,0,0,0,0,0,0,0,2,95,0,2,0,7
8638,22,31,27,17,26,1,2,0,0,1,1,0,0,0,0,6,47,3,0,3,21
8639,0,71,81,32,86,8,10,0,0,4,1,0,0,0,0,4,198,3,0,0,7
8640,1,125,139,72,137,18,9,1,0,5,2,0,0,0,0,0,311,0,0,0,177
8641,0,35,30,9,28,2,0,0,0,0,0,0,0,0,0,7,37,1,2,2,33
8642,18,42,46,2,27,4,2,1,0,3,2,0,0,0,0,0,67,0,2,2,36
8643,80,27,31,7,28,14,6,0,0,8,7,0,0,0,0,2,109,0,2,13,55
8644,2,120,140,54,115,13,13,15,0,6,8,0,0,0,0,25,300,2,0,0,21
8645,7,22,33,11,41,0,1,0,0,0,0,0,0,0,0,9,60,2,0,0,24
8646,9,141,145,49,124,6,14,0,0,11,0,0,0,0,0,16,276,14,1,4,117
8647,0,47,102,38,139,2,0,0,0,0,0,0,0,0,0,1,158,0,0,0,95
8648,27,62,62,234,74,9,5,0,0,3,3,0,0,0,0,6,113,0,0,2,76
8649,4,37,36,4,27,4,1,3,0,0,2,0,0,0,0,0,69,0,0,0,29
8650,3,33,26,11,36,2,1,0,0,0,0,0,0,0,0,6,77,3,0,0,32
8651,0,1,47,0,33,0,0,0,0,0,0,0,0,0,0,5,61,4,0,0,32
8652,2,18,19,9,21,0,0,0,0,0,0,0,0,0,0,6,37,0,4,2,14
8653,1,11,19,5,12,5,5,0,0,7,0,0,0,0,0,6,36,4,2,2,22
8654,8,40,43,2,28,0,2,2,0,0,0,0,0,0,0,4,58,2,0,2,23
8655,1,77,80,0,13,4,0,0,0,0,0,0,0,0,0,4,13,2,0,0,7
8656,8,14,12,2,12,21,3,8,0,11,2,0,0,0,0,0,26,0,0,0,11
8657,15,37,39,1,17,47,11,16,0,10,16,0,0,0,0,2,21,0,0,21,11
8658,12,77,98,3,23,7,10,2,0,5,3,0,0,0,0,22,54,18,0,0,27
8659,0,13,15,2,8,8,13,0,0,1,6,0,0,0,0,16,22,2,8,2,10
8660,12,15,17,2,13,9,6,9,0,3,5,0,0,0,0,2,35,0,0,0,10
8661,93,35,30,0,32,22,0,0,0,0,0,0,0,0,0,10,54,0,0,0,17
8662,0,14,20,1,10,7,3,1,0,2,3,0,0,0,0,7,23,3,0,2,11
8663,79,132,168,3,94,32,23,0,0,18,8,0,0,0,0,14,208,5,7,18,111
8664,1,14,13,1,7,10,5,11,0,1,1,0,0,0,0,2,25,0,0,2,12
8665,15,23,24,2,7,7,4,0,0,4,1,0,0,0,0,6,20,2,4,0,10
8666,86,35,32,2,16,15,7,0,0,5,0,0,1,0,0,2,21,0,4,4,13
8667,10,58,52,5,3,0,0,0,0,0,0,0,0,0,0,2,11,3,0,2,4
8668,12,30,36,2,10,7,1,2,0,0,1,0,0,0,0,2,18,0,2,0,4
8669,0,0,4,0,3,41,32,0,0,17,16,0,0,0,0,6,76,5,0,6,6
8670,0,14,20,1,10,2,0,2,0,0,0,0,0,0,0,18,29,10,0,0,11
8671,20,57,53,9,42,46,36,11,0,17,13,0,0,0,0,13,139,0,9,49,60
8672,4,7,15,0,20,1,0,0,0,0,0,0,0,0,0,11,37,11,2,0,4
8673,37,13,13,18,17,32,8,5,0,11,1,0,0,0,0,20,92,2,2,10,49
8674,0,0,0,0,3,41,2,14,0,11,6,0,0,0,0,1,16,0,1,2,6
8675,42,23,29,3,21,8,10,0,0,2,4,0,0,0,0,4,65,2,0,0,5
8676,0,0,0,0,0,29,8,0,0,11,3,0,0,0,0,0,38,0,0,8,21
8677,0,0,2,0,2,64,27,9,0,23,18,0,0,0,0,39,52,0,1,55,12
8678,20,13,24,125,7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5
8679,5,17,25,2,11,0,0,0,0,0,0,0,0,0,0,9,23,13,0,0,8
8680,57,129,154,9,61,34,19,5,0,13,6,0,0,0,0,7,100,0,4,6,50
8681,16,199,195,0,7,0,0,0,0,0,0,0,0,0,0,2,13,2,0,0,7
8682,60,213,217,4,59,29,9,12,0,7,1,0,0,0,0,8,85,0,0,4,35
8683,24,112,97,10,30,40,17,11,0,20,10,0,0,0,0,4,51,2,2,3,11
8684,36,68,89,2,21,9,2,1,0,2,2,0,0,0,0,2,27,0,0,0,7
8685,6,79,79,5,35,29,24,7,0,18,8,0,0,0,0,2,125,0,2,2,56
8686,1,20,18,1,21,1,0,0,0,0,0,0,0,0,0,21,35,15,0,4,15
8687,7,35,34,11,39,28,13,4,0,8,5,0,0,0,0,11,63,2,4,4,32
8688,47,75,77,2,45,85,21,17,0,20,19,0,0,0,0,18,97,2,2,14,46
8689,0,60,58,3,16,6,5,0,0,0,3,0,0,0,0,5,28,4,0,0,11
8690,0,15,22,1,14,12,5,0,0,6,4,0,0,0,0,8,35,6,3,4,21
8691,0,16,14,586,10,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,13
8692,20,40,59,3,19,6,4,1,0,1,1,0,0,0,0,4,43,6,2,0,17
8693,0,11,11,2,14,9,3,0,0,2,1,0,0,0,0,10,46,0,4,10,23
8694,52,51,50,11,72,60,23,18,0,18,9,0,0,0,0,8,110,0,2,36,59
8695,8,59,63,6,13,12,12,0,0,10,4,0,0,0,0,14,35,0,2,6,17
8696,0,211,204,5,6,3,3,0,0,1,0,0,0,0,0,8,22,0,0,2,14
8697,14,74,75,11,56,42,33,3,0,16,15,0,0,0,0,4,95,0,0,17,40
8698,7,19,18,6,9,10,8,0,0,5,6,0,0,0,0,6,25,2,2,5,1
8699,4,51,55,3,12,30,12,8,0,6,2,0,0,0,0,16,54,5,4,0,24
8700,0,0,4,0,2,49,32,5,0,30,21,0,0,0,0,0,49,0,0,4,23
8701,11,83,87,11,27,30,13,21,0,3,11,0,0,0,0,6,62,4,4,6,28
8702,19,57,62,1,5,2,0,0,0,0,0,0,0,0,0,4,18,7,2,2,7
8703,2,14,22,395,14,0,0,0,0,0,0,0,0,0,0,15,48,11,0,3,17
8704,41,59,52,10,26,22,24,1,0,15,5,0,0,0,0,4,50,3,0,0,23
8705,29,100,113,4,38,27,17,18,0,8,1,0,0,0,0,12,50,4,4,6,23
8706,30,67,72,18,49,37,26,1,0,13,14,0,0,0,0,16,82,0,2,4,28
8707,13,11,19,17,16,8,0,0,0,0,0,0,0,0,0,9,33,1,0,0,17
8708,2,19,18,3,21,64,20,3,0,11,10,0,0,0,0,34,81,0,4,33,40
8709,67,140,155,9,51,31,22,1,0,10,6,3,1,1,0,37,110,0,14,8,45
8710,18,33,45,1,18,17,14,1,0,3,5,0,0,0,0,10,58,2,2,10,25
8711,6,14,29,1,15,11,1,0,0,2,0,0,0,0,0,10,23,2,0,2,9
8712,67,106,110,3,7,12,5,1,0,2,0,0,0,0,0,2,25,0,0,0,13
8713,1,23,25,1,18,1,0,0,0,0,0,0,0,0,0,16,47,16,0,0,4
8714,2,15,21,2,10,13,4,5,0,5,2,0,0,0,0,16,42,4,4,7,10
8715,0,36,40,10,38,21,16,1,0,11,4,0,1,0,0,30,132,3,5,14,60
8716,49,9,8,3,9,18,5,3,0,8,2,0,0,0,0,10,25,0,0,0,12
8717,8,21,23,5,13,12,4,9,0,2,2,0,0,0,0,18,41,2,0,4,19
8718,0,3,7,0,3,60,58,5,0,16,20,0,0,0,0,2,77,2,2,30,37
8719,35,157,157,12,44,36,10,11,0,6,3,0,0,0,0,0,74,0,0,0,26
8720,19,72,76,16,12,7,7,2,0,1,4,0,0,0,0,11,37,0,4,2,15
8721,25,80,88,2,24,5,7,0,0,2,2,0,0,0,0,2,46,0,0,0,10
8722,2,14,29,1,14,1,1,0,0,0,1,0,0,0,0,0,47,1,0,0,13
8723,18,46,64,3,21,30,9,4,0,4,4,0,0,0,0,25,91,7,7,0,36
8724,76,26,28,8,26,5,4,1,0,3,2,0,0,0,0,0,49,0,0,0,26
8725,14,36,40,2,11,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,5
8726,43,41,50,9,30,5,1,0,0,1,8,0,0,0,0,31,52,7,2,2,32
8727,21,32,44,2,14,0,0,0,0,0,0,0,0,0,0,15,25,10,0,0,11
8728,12,15,36,8,44,4,7,1,0,3,2,0,0,0,0,22,52,11,2,0,32
8729,95,134,150,21,50,1,0,0,0,0,0,0,0,0,0,29,87,22,0,0,52
8730,21,50,61,14,28,4,0,0,0,0,0,0,0,0,0,45,65,6,2,2,30
8731,25,22,20,2,8,13,0,0,0,0,0,0,0,0,0,9,10,3,0,9,5
8732,97,189,215,13,39,0,0,0,0,0,0,0,0,0,0,27,97,10,2,2,44
8733,32,39,44,4,12,0,0,0,0,0,0,0,0,0,0,6,15,5,0,2,7
8734,52,47,47,2,13,0,0,0,0,0,0,0,0,0,0,4,21,4,0,0,10
8735,12,40,50,2,9,0,0,0,0,0,0,0,0,0,0,9,16,6,0,2,8
8736,43,36,43,7,17,7,4,1,0,2,2,0,0,0,0,12,46,2,6,0,29
8737,17,37,35,2,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5
8738,2,18,19,6,18,0,0,0,0,0,0,0,0,0,0,2,37,2,0,0,19
8739,16,33,31,11,32,1,12,0,0,10,8,0,0,0,0,12,64,10,0,0,27
8740,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,11,52,9,0,6,22
8741,164,99,105,14,30,5,3,0,0,1,2,0,0,0,0,14,56,4,0,4,33
8742,21,26,18,14,14,5,10,6,0,5,10,0,0,0,0,0,37,0,0,0,21
8743,27,75,80,8,45,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,27
8744,31,50,60,1,5,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,5
8745,280,167,199,16,51,2,2,2,0,1,2,0,0,0,0,26,106,0,0,2,54
8746,23,16,16,4,9,0,0,0,0,0,0,0,0,0,0,6,13,2,0,0,11
8747,4,31,82,1,48,3,1,0,0,0,0,0,0,0,0,23,177,2,2,2,82
8748,10,23,27,5,13,0,0,0,0,0,0,0,0,0,0,4,24,2,0,0,12
8749,2,21,19,7,17,0,0,0,0,0,0,0,0,0,0,4,33,4,0,0,18
8750,142,173,206,73,57,21,25,6,0,5,8,1,0,0,0,20,153,19,6,6,65
8751,11,107,119,15,47,1,0,0,0,0,0,0,0,0,0,23,119,18,0,0,58
8752,65,162,186,30,68,17,4,6,0,0,4,0,0,0,0,13,126,6,10,0,65
8753,32,69,78,10,29,3,1,0,0,0,2,0,0,0,0,5,54,3,0,0,30
8754,0,10,21,0,13,2,13,0,0,5,5,0,0,0,0,10,23,10,0,3,2
8755,130,135,149,9,37,14,8,3,0,4,1,0,0,0,0,21,94,13,7,6,7
8756,56,7,14,2,5,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,6
8757,125,247,267,10,45,0,0,0,0,0,0,0,0,0,0,28,84,18,0,0,46
8758,0,0,0,0,1,59,0,21,0,9,12,0,0,0,0,0,0,3,0,0,0
8759,0,0,4,0,6,29,32,0,0,24,1,0,0,0,0,2,18,2,0,4,12
8760,25,19,25,0,22,48,17,6,0,20,2,0,0,0,0,2,21,0,0,2,13
8761,1,6,12,0,8,35,28,1,0,31,1,0,0,0,0,2,31,0,0,0,19
8762,1,2,5,0,5,89,0,29,0,40,13,0,0,0,0,6,5,5,0,0,3
8763,60,184,257,0,57,53,15,2,0,13,2,0,0,0,0,62,72,54,0,8,23
8764,30,21,38,0,22,8,3,0,0,4,0,0,0,0,0,14,38,15,0,0,19
8765,29,26,33,33,22,17,30,0,0,13,8,0,0,0,0,8,14,6,0,0,13
8766,5,32,34,3,23,9,8,2,0,5,1,0,0,0,0,4,35,7,0,0,18
8767,43,35,30,1,21,20,14,0,0,7,1,0,0,0,0,11,36,10,13,4,1
8768,0,0,0,0,0,78,0,27,0,18,20,0,0,0,0,0,0,0,0,0,0
8769,10,20,26,0,17,39,40,1,0,24,5,0,0,0,0,0,40,1,0,6,20
8770,54,123,142,4,38,96,29,21,0,27,3,0,0,0,0,21,77,12,0,26,7
8771,31,28,34,1,13,1,0,0,0,0,0,0,0,0,0,6,11,4,0,0,6
8772,7,17,19,0,10,8,2,0,0,2,0,0,0,0,0,3,26,1,0,0,11
8773,14,17,15,3,15,16,12,1,0,15,0,0,0,0,0,10,18,11,3,10,9
8774,46,16,16,3,12,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,11
8775,85,34,38,1,15,5,2,0,0,3,0,0,0,0,0,2,13,2,0,0,9
8776,0,0,0,0,0,137,0,54,0,23,43,0,0,0,0,0,0,0,0,0,0
8777,1,41,35,4,16,3,6,0,0,6,1,1,0,0,0,0,0,0,0,0,17
8778,7,28,21,5,19,3,5,0,0,4,4,0,0,0,0,0,0,0,0,0,39
8779,8,66,54,7,35,16,5,0,0,6,1,1,2,0,0,0,0,0,0,0,67
8780,18,201,181,40,60,6,8,3,0,6,1,1,1,0,0,0,0,0,0,0,55
8781,94,192,143,30,63,4,0,0,0,12,1,2,1,0,0,0,0,0,0,0,105
8782,83,213,228,9,67,4,10,0,0,4,0,0,0,0,0,0,0,0,0,0,95
8783,2,55,34,7,23,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,11
8784,42,141,146,9,36,7,7,0,0,5,1,2,4,1,0,0,0,0,0,0,42
8785,10,26,18,9,28,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,24
8786,9,32,21,12,20,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,36
8787,6,39,31,7,18,3,3,0,0,7,3,0,0,0,0,0,0,0,0,0,2
8788,3,94,79,4,36,7,3,0,0,5,5,0,0,0,0,0,0,0,0,0,47
8789,15,35,14,16,37,8,11,0,0,2,4,0,0,0,0,0,0,0,0,0,55
8790,5,34,12,29,28,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32
8791,41,149,110,29,86,11,4,1,0,9,1,0,4,0,0,0,0,0,0,0,53
8792,52,255,212,39,66,1,1,13,0,9,0,0,8,0,0,0,0,0,0,0,100
8793,27,66,58,9,35,7,7,0,0,4,1,1,4,0,1,0,0,0,0,0,2
8794,7,26,9,5,26,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41
8795,3,23,12,7,24,5,4,0,0,8,1,0,0,0,0,0,0,0,0,0,30
8796,28,97,80,4,22,10,12,0,0,1,0,0,1,0,0,0,0,0,0,0,31
8797,15,112,113,2,23,4,6,1,0,7,1,0,4,0,0,0,0,0,0,0,15
8798,32,50,38,6,26,5,1,3,0,6,5,0,0,0,0,0,0,0,0,0,51
8799,18,108,77,18,93,19,6,0,0,4,6,2,6,0,0,0,0,0,0,0,114
8800,26,97,75,10,40,4,4,0,0,7,3,1,1,0,0,0,0,0,0,0,51
8801,114,73,39,9,66,5,10,0,0,4,0,1,0,0,0,0,0,0,0,0,10
8802,7,30,26,5,13,4,9,0,0,3,0,0,0,0,0,0,0,0,0,0,12
8803,20,140,120,15,49,4,7,0,0,7,1,0,2,0,0,0,0,0,0,0,5
8804,135,186,173,13,48,7,13,1,0,2,0,2,8,1,0,0,0,0,0,0,71
8805,53,42,13,7,33,3,8,0,0,4,2,0,0,0,0,0,0,0,0,0,1
8806,19,49,38,6,30,7,7,12,0,5,0,0,1,0,0,0,0,0,0,0,40
8807,5,32,21,5,21,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,27
8808,25,142,131,10,44,4,2,1,0,1,0,1,4,0,0,0,0,0,0,0,49
8809,4,17,22,3,10,4,3,0,0,2,5,0,0,0,0,0,0,0,0,0,34
8810,1,22,11,6,16,6,9,3,0,4,2,0,0,0,0,0,0,0,0,0,20
8811,0,35,23,7,22,4,6,0,0,3,4,0,0,0,0,0,0,0,0,0,1
8812,5,23,20,0,41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35
8813,5,103,104,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8814,2,39,18,14,25,4,3,0,0,8,2,1,3,0,0,0,0,0,0,0,27
8815,3,38,24,12,23,12,6,1,0,3,1,2,3,0,0,0,0,0,0,0,41
8816,8,23,11,4,25,11,3,5,0,1,2,0,1,0,0,0,0,0,0,0,34
